Monthly Quintile Turnover Timeseries
Universe Name: Russell 2000
Factor Code: NIStab
Factor Name: Net Income Stability
Sector Name: Cross Sectional
Holding Period: 1 Month
Currency: Local Currency
Created Date: 2024-07-25

Date,Q1,Q2,Q3,Q4,Q5
3/31/1995,0.5,0.515151515151515,0.787878787878788,0.5625,0.4375
4/30/1995,0.166666666666667,0.277777777777778,0.351351351351351,0.444444444444444,0.166666666666667
5/31/1995,0.210526315789474,0.315789473684211,0.368421052631579,0.315789473684211,0.210526315789474
6/30/1995,0.075,0.225,0.25,0.125,0.075
7/31/1995,0.390243902439024,0.341463414634146,0.380952380952381,0.390243902439024,0.390243902439024
8/31/1995,0.121951219512195,0.439024390243902,0.404761904761905,0.48780487804878,0.170731707317073
9/30/1995,0.272727272727273,0.377777777777778,0.333333333333333,0.244444444444444,0.159090909090909
10/31/1995,0.0416666666666667,0.0833333333333333,0.229166666666667,0.0833333333333333,0.106382978723404
11/30/1995,0.46,0.92,0.882352941176471,0.8,0.5
12/31/1995,0.0869565217391304,0.242857142857143,0.271428571428571,0.214285714285714,0.144927536231884
1/31/1996,0.164383561643836,0.164383561643836,0.136986301369863,0.0821917808219178,0.0410958904109589
2/29/1996,0.293333333333333,0.386666666666667,0.413333333333333,0.266666666666667,0.256756756756757
3/31/1996,0.698795180722892,0.857142857142857,1.02380952380952,1.03614457831325,0.746987951807229
4/30/1996,0.104347826086957,0.155172413793103,0.293103448275862,0.321739130434783,0.226086956521739
5/31/1996,0.128,0.293650793650794,0.388888888888889,0.261904761904762,0.216
6/30/1996,0.047244094488189,0.078740157480315,0.062992125984252,0.047244094488189,0.0714285714285714
7/31/1996,0.403100775193798,0.465116279069767,0.434108527131783,0.511627906976744,0.37984496124031
8/31/1996,0.18796992481203,0.398496240601504,0.428571428571429,0.383458646616541,0.272727272727273
9/30/1996,0.0746268656716418,0.149253731343284,0.194029850746269,0.208955223880597,0.126865671641791
10/31/1996,0.072463768115942,0.0942028985507246,0.123188405797101,0.13768115942029,0.109489051094891
11/30/1996,0.144927536231884,0.431654676258993,0.503597122302158,0.388489208633094,0.202898550724638
12/31/1996,0.0571428571428571,0.219858156028369,0.212765957446809,0.205673758865248,0.114285714285714
1/31/1997,0.0625,0.159722222222222,0.110344827586207,0.131944444444444,0.0416666666666667
2/28/1997,0.0952380952380952,0.299319727891156,0.312925170068027,0.299319727891156,0.164383561643836
3/31/1997,0.530201342281879,1.04697986577181,0.966442953020134,0.852348993288591,0.594594594594595
4/30/1997,0.0537634408602151,0.101604278074866,0.155080213903743,0.129032258064516,0.0860215053763441
5/31/1997,0.207446808510638,0.436170212765957,0.436170212765957,0.478723404255319,0.228723404255319
6/30/1997,0.0740740740740741,0.205263157894737,0.184210526315789,0.142105263157895,0.105820105820106
7/31/1997,0.341968911917098,0.435233160621762,0.476683937823834,0.49740932642487,0.487046632124352
8/31/1997,0.142857142857143,0.417989417989418,0.576719576719577,0.470899470899471,0.17989417989418
9/30/1997,0.0789473684210526,0.178947368421053,0.2,0.121052631578947,0.0846560846560847
10/31/1997,0.0423280423280423,0.136842105263158,0.136842105263158,0.142857142857143,0.0952380952380952
11/30/1997,0.193717277486911,0.453125,0.494791666666667,0.463541666666667,0.267015706806283
12/31/1997,0.121212121212121,0.201005025125628,0.251256281407035,0.21105527638191,0.131313131313131
1/31/1998,0.0643564356435644,0.157635467980296,0.133004926108374,0.118226600985222,0.0940594059405941
2/28/1998,0.0935960591133005,0.206896551724138,0.259803921568627,0.211822660098522,0.0935960591133005
3/31/1998,0.504854368932039,0.951690821256039,0.980676328502415,1.01941747572816,0.645631067961165
4/30/1998,0.0894308943089431,0.178861788617886,0.186991869918699,0.154471544715447,0.106122448979592
5/31/1998,0.274193548387097,0.584677419354839,0.592741935483871,0.463709677419355,0.238866396761134
6/30/1998,0.0476190476190476,0.122529644268775,0.142292490118577,0.122529644268775,0.103174603174603
7/31/1998,0.338582677165354,0.47244094488189,0.505882352941176,0.488188976377953,0.618110236220472
8/31/1998,0.248062015503876,0.523255813953488,0.569767441860465,0.453488372093023,0.182879377431907
9/30/1998,0.1015625,0.143968871595331,0.151750972762646,0.136186770428016,0.09375
10/31/1998,0.0423076923076923,0.107692307692308,0.1,0.0807692307692308,0.0653846153846154
11/30/1998,0.206896551724138,0.50763358778626,0.591603053435115,0.490421455938697,0.306513409961686
12/31/1998,0.11787072243346,0.197718631178707,0.182509505703422,0.212927756653992,0.11787072243346
1/31/1999,0.0902255639097744,0.127340823970037,0.172284644194757,0.131086142322097,0.037593984962406
2/28/1999,0.0783582089552239,0.178438661710037,0.223048327137546,0.167910447761194,0.0932835820895522
3/31/1999,0.535315985130111,0.996282527881041,1.02230483271375,1.02602230483271,0.661710037174721
4/30/1999,0.0872274143302181,0.165109034267913,0.198757763975155,0.174454828660436,0.11214953271028
5/31/1999,0.213622291021672,0.521604938271605,0.608024691358025,0.476780185758514,0.263157894736842
6/30/1999,0.0644171779141104,0.0672782874617737,0.103975535168196,0.0978593272171254,0.0613496932515337
7/31/1999,0.256880733944954,0.330275229357798,0.418960244648318,0.532110091743119,0.616564417177914
8/31/1999,0.236923076923077,0.556923076923077,0.622699386503067,0.532307692307692,0.224615384615385
9/30/1999,0.0652173913043478,0.130434782608696,0.145510835913313,0.136645962732919,0.0900621118012422
10/31/1999,0.0498442367601246,0.0714285714285714,0.108695652173913,0.102484472049689,0.0342679127725857
11/30/1999,0.236760124610592,0.557632398753894,0.607476635514019,0.504672897196262,0.303125
12/31/1999,0.0903426791277259,0.149068322981366,0.186335403726708,0.196261682242991,0.115264797507788
1/31/2000,0.0316455696202532,0.0759493670886076,0.0759493670886076,0.0569620253164557,0.0253164556962025
2/29/2000,0.0700636942675159,0.165605095541401,0.168789808917197,0.159235668789809,0.0955414012738854
3/31/2000,0.586538461538462,0.942307692307692,0.968051118210863,0.801282051282051,0.439102564102564
4/30/2000,0.0489296636085627,0.106707317073171,0.13719512195122,0.161585365853659,0.100917431192661
5/31/2000,0.299694189602446,0.593272171253823,0.581039755351682,0.501529051987768,0.260736196319018
6/30/2000,0.0738461538461539,0.123076923076923,0.147692307692308,0.0923076923076923,0.0369230769230769
7/31/2000,0.334365325077399,0.436532507739938,0.572755417956656,0.643962848297214,0.835913312693498
8/31/2000,0.263322884012539,0.5625,0.54375,0.482758620689655,0.269592476489028
9/30/2000,0.0536277602523659,0.10062893081761,0.122641509433962,0.129337539432177,0.0788643533123028
10/31/2000,0.0506329113924051,0.117088607594937,0.126182965299685,0.0886075949367089,0.0569620253164557
11/30/2000,0.269230769230769,0.527156549520767,0.648562300319489,0.583333333333333,0.282051282051282
12/31/2000,0.0641025641025641,0.16025641025641,0.166666666666667,0.147435897435897,0.112179487179487
1/31/2001,0.0288461538461538,0.0737179487179487,0.0673076923076923,0.0865384615384615,0.0739549839228296
2/28/2001,0.087378640776699,0.203883495145631,0.216828478964401,0.171521035598705,0.0909090909090909
3/31/2001,0.366883116883117,0.772727272727273,0.779220779220779,0.659090909090909,0.412337662337662
4/30/2001,0.118380062305296,0.319875776397516,0.459627329192547,0.417445482866044,0.305295950155763
5/31/2001,0.294294294294294,0.618618618618619,0.625748502994012,0.48048048048048,0.225225225225225
6/30/2001,0.0634441087613293,0.151057401812689,0.138972809667674,0.105740181268882,0.103030303030303
7/31/2001,0.445454545454545,0.558912386706949,0.722054380664653,0.718181818181818,0.912121212121212
8/31/2001,0.29512893982808,0.594285714285714,0.648571428571429,0.535816618911175,0.272206303724928
9/30/2001,0.0795454545454545,0.176136363636364,0.192634560906516,0.136363636363636,0.0454545454545455
10/31/2001,0.0371428571428571,0.0771428571428571,0.0854700854700855,0.0771428571428571,0.0314285714285714
11/30/2001,0.32378223495702,0.544412607449857,0.532951289398281,0.535816618911175,0.272206303724928
12/31/2001,0.0632183908045977,0.154727793696275,0.177650429799427,0.146551724137931,0.0804597701149425
1/31/2002,0.0202312138728324,0.0576368876080692,0.0634005763688761,0.0576368876080692,0.0317919075144509
2/28/2002,0.0695652173913043,0.188405797101449,0.188405797101449,0.144927536231884,0.0695652173913043
3/31/2002,0.414492753623188,0.774566473988439,0.797687861271676,0.710144927536232,0.51304347826087
4/30/2002,0.0994475138121547,0.256906077348066,0.251381215469613,0.306629834254144,0.193370165745856
5/31/2002,0.281420765027322,0.561307901907357,0.583106267029973,0.528610354223433,0.245901639344262
6/30/2002,0.0547945205479452,0.117808219178082,0.134246575342466,0.0904109589041096,0.0412087912087912
7/31/2002,0.465564738292011,0.483516483516484,0.549450549450549,0.626373626373626,0.707988980716253
8/31/2002,0.194148936170213,0.526595744680851,0.579787234042553,0.513297872340426,0.268617021276596
9/30/2002,0.0533333333333333,0.125,0.167553191489362,0.16,0.0826666666666667
10/31/2002,0.04,0.0826666666666667,0.0906666666666667,0.0826666666666667,0.0374331550802139
11/30/2002,0.189839572192513,0.524064171122995,0.610666666666667,0.524064171122995,0.302139037433155
12/31/2002,0.0428954423592493,0.144385026737968,0.13903743315508,0.0935828877005348,0.0428954423592493
1/31/2003,0.0402144772117962,0.0989304812834225,0.109625668449198,0.0804289544235925,0.0402144772117962
2/28/2003,0.102150537634409,0.18230563002681,0.150134048257373,0.134048257372654,0.0860215053763441
3/31/2003,0.351351351351351,0.800539083557951,0.859838274932615,0.859838274932615,0.427027027027027
4/30/2003,0.0529100529100529,0.12962962962963,0.145502645502645,0.126984126984127,0.0952380952380952
5/31/2003,0.25,0.594164456233422,0.562334217506631,0.523936170212766,0.265957446808511
6/30/2003,0.0374331550802139,0.088,0.128,0.114666666666667,0.0588235294117647
7/31/2003,0.350267379679144,0.516042780748663,0.533333333333333,0.537433155080214,0.526737967914438
8/31/2003,0.197402597402597,0.483116883116883,0.602597402597403,0.581818181818182,0.306493506493506
9/30/2003,0.0493506493506494,0.114285714285714,0.114285714285714,0.116883116883117,0.0545454545454545
10/31/2003,0.0418848167539267,0.0861618798955614,0.101827676240209,0.0942408376963351,0.0366492146596859
11/30/2003,0.235602094240838,0.531413612565445,0.589005235602094,0.56282722513089,0.319371727748691
12/31/2003,0.0578947368421053,0.139107611548556,0.152230971128609,0.112860892388451,0.0578947368421053
1/31/2004,0.0210526315789474,0.0578947368421053,0.068241469816273,0.0631578947368421,0.0368421052631579
2/29/2004,0.108465608465608,0.224867724867725,0.229551451187335,0.21957671957672,0.119047619047619
3/31/2004,0.43236074270557,0.827586206896552,0.828042328042328,0.777188328912467,0.469496021220159
4/30/2004,0.0523560209424084,0.127937336814621,0.177545691906005,0.178010471204188,0.0837696335078534
5/31/2004,0.267015706806283,0.547120418848168,0.574412532637076,0.513089005235602,0.277486910994764
6/30/2004,0.0657894736842105,0.125984251968504,0.131233595800525,0.0921052631578947,0.0394736842105263
7/31/2004,0.312997347480106,0.482758620689655,0.472148541114058,0.493368700265252,0.458885941644562
8/31/2004,0.24802110817942,0.554089709762533,0.569920844327177,0.622691292875989,0.338624338624339
9/30/2004,0.0583554376657825,0.129973474801061,0.156498673740053,0.140583554376658,0.0718085106382979
10/31/2004,0.048,0.0877659574468085,0.0930851063829787,0.103723404255319,0.0453333333333333
11/30/2004,0.234666666666667,0.576,0.613333333333333,0.570666666666667,0.283422459893048
12/31/2004,0.0563002680965147,0.109919571045576,0.163538873994638,0.126005361930295,0.0725806451612903
1/31/2005,0.032258064516129,0.0725806451612903,0.0779569892473118,0.0860215053763441,0.0404312668463612
2/28/2005,0.0945945945945946,0.223719676549865,0.223719676549865,0.213513513513514,0.110810810810811
3/31/2005,0.425474254742547,0.77027027027027,0.813513513513514,0.796747967479675,0.533875338753388
4/30/2005,0.0771276595744681,0.116710875331565,0.122015915119363,0.137931034482759,0.0664893617021277
5/31/2005,0.281167108753316,0.541114058355438,0.570291777188329,0.514588859416446,0.291777188328912
6/30/2005,0.048,0.109333333333333,0.127659574468085,0.117333333333333,0.048
7/31/2005,0.308310991957105,0.374331550802139,0.385026737967914,0.453083109919571,0.490616621983914
8/31/2005,0.254098360655738,0.620218579234973,0.631147540983607,0.576502732240437,0.33879781420765
9/30/2005,0.0547945205479452,0.126027397260274,0.158904109589041,0.142465753424658,0.0521978021978022
10/31/2005,0.0413223140495868,0.0826446280991736,0.0991735537190083,0.0853994490358127,0.0523415977961433
11/30/2005,0.243093922651934,0.537190082644628,0.611570247933884,0.574585635359116,0.314917127071823
12/31/2005,0.0694444444444444,0.2,0.196675900277008,0.130555555555556,0.0638888888888889
1/31/2006,0.0194986072423398,0.0555555555555556,0.0722222222222222,0.0863509749303621,0.0445682451253482
2/28/2006,0.131284916201117,0.290502793296089,0.279329608938547,0.248603351955307,0.123249299719888
3/31/2006,0.453781512605042,0.874301675977654,0.88268156424581,0.823529411764706,0.492997198879552
4/30/2006,0.0592991913746631,0.110512129380054,0.155913978494624,0.110512129380054,0.0485175202156334
5/31/2006,0.288409703504043,0.629032258064516,0.629032258064516,0.564516129032258,0.309973045822102
6/30/2006,0.0459459459459459,0.102702702702703,0.113513513513514,0.1,0.0837837837837838
7/31/2006,0.264305177111717,0.301630434782609,0.35054347826087,0.373297002724796,0.471389645776567
8/31/2006,0.320652173913043,0.582655826558266,0.612466124661247,0.630434782608696,0.358695652173913
9/30/2006,0.0625,0.0951086956521739,0.13550135501355,0.127717391304348,0.0516304347826087
10/31/2006,0.0599455040871935,0.114441416893733,0.108991825613079,0.0926430517711172,0.0517711171662125
11/30/2006,0.288828337874659,0.583106267029973,0.62125340599455,0.572207084468665,0.284153005464481
12/31/2006,0.0602739726027397,0.126027397260274,0.158904109589041,0.131506849315068,0.0604395604395604
1/31/2007,0.0523415977961433,0.0881542699724518,0.09366391184573,0.0413223140495868,0.0331491712707182
2/28/2007,0.263888888888889,0.440443213296399,0.440443213296399,0.394444444444444,0.197222222222222
3/31/2007,0.428571428571429,0.748603351955307,0.82122905027933,0.743016759776536,0.450980392156863
4/30/2007,0.0737704918032787,0.103825136612022,0.120218579234973,0.114754098360656,0.0846994535519126
5/31/2007,0.328767123287671,0.64207650273224,0.658469945355191,0.494535519125683,0.293150684931507
6/30/2007,0.0495867768595041,0.104683195592287,0.121212121212121,0.126721763085399,0.0939226519337017
7/31/2007,0.155124653739612,0.263157894736842,0.313019390581717,0.299168975069252,0.413888888888889
8/31/2007,0.354929577464789,0.660112359550562,0.646067415730337,0.574647887323944,0.309859154929577
9/30/2007,0.0788732394366197,0.166197183098592,0.174157303370787,0.126760563380282,0.0619718309859155
10/31/2007,0.0740740740740741,0.142045454545455,0.130681818181818,0.116477272727273,0.0626780626780627
11/30/2007,0.40974212034384,0.685714285714286,0.72,0.69054441260745,0.320916905444126
12/31/2007,0.0660919540229885,0.100574712643678,0.129310344827586,0.123563218390805,0.0662824207492795
1/31/2008,0.0434782608695652,0.0811594202898551,0.0579710144927536,0.0550724637681159,0.0348837209302326
2/29/2008,0.37719298245614,0.524781341107872,0.641399416909621,0.505847953216374,0.307017543859649
3/31/2008,0.323615160349854,0.553935860058309,0.548104956268222,0.58600583090379,0.352769679300292
4/30/2008,0.0685714285714286,0.13960113960114,0.168091168091168,0.142857142857143,0.06
5/31/2008,0.351428571428571,0.622857142857143,0.68,0.617142857142857,0.292263610315186
6/30/2008,0.0659025787965616,0.12,0.0971428571428571,0.0971428571428571,0.0716332378223496
7/31/2008,0.310344827586207,0.347701149425287,0.359195402298851,0.431034482758621,0.488505747126437
8/31/2008,0.388888888888889,0.634349030470914,0.592797783933518,0.6,0.372222222222222
9/30/2008,0.0662983425414365,0.132596685082873,0.137741046831956,0.12707182320442,0.0497237569060773
10/31/2008,0.0773480662983425,0.154696132596685,0.146005509641873,0.116022099447514,0.0580110497237569
11/30/2008,0.397790055248619,0.651933701657459,0.679558011049724,0.607734806629834,0.315789473684211
12/31/2008,0.0611111111111111,0.127777777777778,0.133333333333333,0.127777777777778,0.0974930362116992
1/31/2009,0.0670391061452514,0.159217877094972,0.226256983240223,0.262569832402235,0.245810055865922
2/28/2009,0.35,0.601173020527859,0.548387096774194,0.482352941176471,0.279411764705882
3/31/2009,0.466275659824047,0.801169590643275,0.944444444444444,0.865497076023392,0.524926686217009
4/30/2009,0.166666666666667,0.37719298245614,0.486880466472303,0.5,0.423976608187135
5/31/2009,0.289972899728997,0.604336043360434,0.608108108108108,0.560975609756098,0.306233062330623
6/30/2009,0.0760869565217391,0.103260869565217,0.111111111111111,0.103260869565217,0.0652173913043478
7/31/2009,0.247282608695652,0.33695652173913,0.353260869565217,0.470108695652174,0.470108695652174
8/31/2009,0.317829457364341,0.610824742268041,0.569587628865979,0.540051679586563,0.31266149870801
9/30/2009,0.0362694300518135,0.10594315245478,0.103359173126615,0.0673575129533679,0.0518134715025907
10/31/2009,0.0673575129533679,0.155440414507772,0.152454780361757,0.129533678756477,0.0699481865284974
11/30/2009,0.261658031088083,0.515544041450777,0.593264248704663,0.525906735751295,0.319480519480519
12/31/2009,0.0649350649350649,0.0987012987012987,0.114285714285714,0.0961038961038961,0.0625
1/31/2010,0.0366492146596859,0.0600522193211488,0.0809399477806789,0.0837696335078534,0.0654450261780105
2/28/2010,0.25130890052356,0.431937172774869,0.479057591623037,0.468586387434555,0.249343832020997
3/31/2010,0.345549738219895,0.691906005221932,0.725848563968668,0.70757180156658,0.471204188481675
4/30/2010,0.0876288659793814,0.170103092783505,0.182519280205656,0.185567010309278,0.095360824742268
5/31/2010,0.293814432989691,0.587628865979381,0.579896907216495,0.525773195876289,0.286821705426357
6/30/2010,0.0721649484536082,0.126288659793814,0.113110539845758,0.115979381443299,0.0463917525773196
7/31/2010,0.233160621761658,0.37984496124031,0.390180878552972,0.457364341085271,0.455958549222798
8/31/2010,0.278645833333333,0.544270833333333,0.640625,0.658854166666667,0.3984375
9/30/2010,0.057742782152231,0.089238845144357,0.081151832460733,0.110236220472441,0.062992125984252
10/31/2010,0.050131926121372,0.108179419525066,0.139841688654354,0.118733509234828,0.0606860158311346
11/30/2010,0.275132275132275,0.542328042328042,0.605820105820106,0.608465608465608,0.365079365079365
12/31/2010,0.074468085106383,0.0848806366047745,0.10079575596817,0.11968085106383,0.0797872340425532
1/31/2011,0.0481283422459893,0.0773333333333333,0.0933333333333333,0.0453333333333333,0.0374331550802139
2/28/2011,0.263440860215054,0.462365591397849,0.435483870967742,0.43010752688172,0.266129032258065
3/31/2011,0.336021505376344,0.64247311827957,0.637096774193548,0.712365591397849,0.466307277628032
4/30/2011,0.0616621983914209,0.155495978552279,0.198391420911528,0.168900804289544,0.0752688172043011
5/31/2011,0.274193548387097,0.554959785522788,0.533512064343164,0.639784946236559,0.35752688172043
6/30/2011,0.0537634408602151,0.0994623655913978,0.0779569892473118,0.0913978494623656,0.0512129380053908
7/31/2011,0.205405405405405,0.253369272237197,0.226415094339623,0.3,0.32972972972973
8/31/2011,0.248648648648649,0.579514824797844,0.622641509433962,0.633423180592992,0.42972972972973
9/30/2011,0.0837837837837838,0.116216216216216,0.1,0.0783783783783784,0.037940379403794
10/31/2011,0.113821138211382,0.197831978319783,0.176151761517615,0.121951219512195,0.0596205962059621
11/30/2011,0.247956403269755,0.567934782608696,0.654891304347826,0.717391304347826,0.405994550408719
12/31/2011,0.0601092896174863,0.106267029972752,0.100817438692098,0.087431693989071,0.0519125683060109
1/31/2012,0.0273224043715847,0.0710382513661202,0.0956284153005464,0.0819672131147541,0.0301369863013699
2/29/2012,0.346153846153846,0.582417582417582,0.575342465753425,0.554945054945055,0.373626373626374
3/31/2012,0.286885245901639,0.505464480874317,0.525885558583106,0.603825136612022,0.445355191256831
4/30/2012,0.0813008130081301,0.146341463414634,0.164864864864865,0.13550135501355,0.0731707317073171
5/31/2012,0.317073170731707,0.636856368563686,0.598915989159892,0.67479674796748,0.415760869565217
6/30/2012,0.0516304347826087,0.0951086956521739,0.0951086956521739,0.0842391304347826,0.0572207084468665
7/31/2012,0.217983651226158,0.294277929155313,0.307901907356948,0.435967302452316,0.379781420765027
8/31/2012,0.256130790190736,0.629427792915531,0.625,0.659400544959128,0.419618528610354
9/30/2012,0.0849315068493151,0.12568306010929,0.087431693989071,0.101369863013699,0.0602739726027397
10/31/2012,0.0989010989010989,0.195054945054945,0.178571428571429,0.159340659340659,0.107438016528926
11/30/2012,0.279005524861878,0.677685950413223,0.672176308539945,0.693370165745856,0.403314917127072
12/31/2012,0.0443213296398892,0.0831024930747922,0.0997229916897507,0.0886426592797784,0.0527777777777778
1/31/2013,0.0473537604456825,0.0501392757660167,0.0668523676880223,0.0863509749303621,0.064066852367688
2/28/2013,0.314606741573034,0.515406162464986,0.504201680672269,0.418539325842697,0.297752808988764
3/31/2013,0.289325842696629,0.521008403361345,0.610644257703081,0.61624649859944,0.379213483146067
4/30/2013,0.0901408450704225,0.143661971830986,0.16056338028169,0.115492957746479,0.0619718309859155
5/31/2013,0.481586402266289,0.861581920903955,0.836158192090395,0.901129943502825,0.555240793201133
6/30/2013,0.0453172205438066,0.0634441087613293,0.0753012048192771,0.0694864048338369,0.0513595166163142
7/31/2013,0.224242424242424,0.496969696969697,0.462235649546828,0.375757575757576,0.242424242424242
8/31/2013,0.353658536585366,0.503048780487805,0.423780487804878,0.63109756097561,0.51219512195122
9/30/2013,0.0518292682926829,0.0668693009118541,0.0699088145896656,0.060790273556231,0.0274390243902439
10/31/2013,0.327217125382263,0.62691131498471,0.597560975609756,0.492354740061162,0.229357798165138
11/30/2013,0.266871165644172,0.398773006134969,0.429447852760736,0.475460122699386,0.315950920245399
12/31/2013,0.0743034055727554,0.160493827160494,0.135802469135802,0.086687306501548,0.0371517027863777
1/31/2014,0.277258566978193,0.422360248447205,0.357142857142857,0.277258566978193,0.221183800623053
2/28/2014,0.430379746835443,0.743670886075949,0.738170347003155,0.680379746835443,0.424050632911392
3/31/2014,0.273480662983425,0.502762430939227,0.537190082644628,0.558011049723757,0.417127071823204
4/30/2014,0.0336391437308868,0.0609756097560976,0.0579268292682927,0.109756097560976,0.0825688073394495
5/31/2014,0.25609756097561,0.475609756097561,0.451219512195122,0.463414634146341,0.24390243902439
6/30/2014,0.0640243902439024,0.125,0.106707317073171,0.0457317073170732,0.0365853658536585
7/31/2014,0.382262996941896,0.675840978593272,0.602446483180428,0.535168195718654,0.43558282208589
8/31/2014,0.299363057324841,0.5,0.442675159235669,0.455414012738854,0.229299363057325
9/30/2014,0.0416666666666667,0.0862619808306709,0.0798722044728434,0.0479233226837061,0.0224358974358974
10/31/2014,0.366559485530547,0.573717948717949,0.541666666666667,0.426282051282051,0.205787781350482
11/30/2014,0.196141479099678,0.347266881028939,0.411575562700965,0.463022508038585,0.260450160771704
12/31/2014,0.0451612903225806,0.0771704180064309,0.090032154340836,0.0707395498392283,0.0387096774193548
1/31/2015,0.0548387096774194,0.109324758842444,0.147909967845659,0.135048231511254,0.116129032258065
2/28/2015,0.116279069767442,0.269102990033223,0.289036544850498,0.222591362126246,0.0933333333333333
3/31/2015,0.390728476821192,0.635761589403974,0.672185430463576,0.562913907284768,0.384105960264901
4/30/2015,0.138709677419355,0.264516129032258,0.356913183279743,0.261290322580645,0.158064516129032
5/31/2015,0.450479233226837,0.74203821656051,0.748407643312102,0.645367412140575,0.303514376996805
6/30/2015,0.0801282051282051,0.140575079872204,0.134185303514377,0.108626198083067,0.0737179487179487
7/31/2015,0.0479233226837061,0.0990415335463259,0.105431309904153,0.0990415335463259,0.0415335463258786
8/31/2015,0.528846153846154,0.788461538461538,0.737179487179487,0.762820512820513,0.573717948717949
9/30/2015,0.059016393442623,0.0882352941176471,0.111111111111111,0.127450980392157,0.0524590163934426
10/31/2015,0.059016393442623,0.104918032786885,0.117647058823529,0.118032786885246,0.0524590163934426
11/30/2015,0.392739273927393,0.765676567656766,0.8125,0.686468646864686,0.313531353135314
12/31/2015,0.0596026490066225,0.108910891089109,0.0891089108910891,0.128712871287129,0.0894039735099338
1/31/2016,0.0397350993377483,0.0662251655629139,0.0728476821192053,0.0463576158940397,0.026578073089701
2/29/2016,0.13,0.24,0.24,0.236666666666667,0.153846153846154
3/31/2016,0.400673400673401,0.684563758389262,0.684563758389262,0.582491582491583,0.353535353535354
4/30/2016,0.133986928104575,0.261437908496732,0.274509803921569,0.235294117647059,0.173202614379085
5/31/2016,0.334426229508197,0.676470588235294,0.686274509803922,0.584967320261438,0.295081967213115
6/30/2016,0.0557377049180328,0.121311475409836,0.143790849673203,0.101639344262295,0.0327868852459016
7/31/2016,0.0493421052631579,0.0657894736842105,0.0855263157894737,0.0953947368421053,0.066006600660066
8/31/2016,0.521594684385382,0.847682119205298,0.754966887417219,0.767441860465116,0.501661129568106
9/30/2016,0.0657894736842105,0.111842105263158,0.0986842105263158,0.0855263157894737,0.0592105263157895
10/31/2016,0.0662251655629139,0.119205298013245,0.112582781456954,0.132450331125828,0.0662251655629139
11/30/2016,0.350993377483444,0.695364238410596,0.735099337748344,0.66887417218543,0.327814569536424
12/31/2016,0.0233333333333333,0.15,0.16,0.13,0.0802675585284281
1/31/2017,0.0501672240802676,0.0735785953177258,0.0566666666666667,0.0602006688963211,0.0367892976588629
2/28/2017,0.0878378378378378,0.175084175084175,0.242424242424242,0.232323232323232,0.128378378378378
3/31/2017,0.380952380952381,0.667796610169492,0.627118644067797,0.551020408163265,0.377551020408163
4/30/2017,0.121710526315789,0.256578947368421,0.302631578947368,0.365131578947368,0.297029702970297
5/31/2017,0.295819935691318,0.599358974358974,0.567307692307692,0.495176848874598,0.257234726688103
6/30/2017,0.0964630225080386,0.205787781350482,0.205787781350482,0.237942122186495,0.138263665594855
7/31/2017,0.15210355987055,0.26537216828479,0.233009708737864,0.294498381877023,0.396103896103896
8/31/2017,0.36624203821656,0.692063492063492,0.628571428571429,0.595541401273885,0.305732484076433
